"eventDate","year","month","day","decimalLatitude","decimalLongitude","stateProvince","order","scientificName","vernacularName","individualCount"
"2014-12-29",2014,12,29,-17.3575277777,145.6374444444,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2014-12-29",2014,12,29,-17.3591111111,145.6395,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2014-11-11",2014,11,11,-17.359175,145.6394916666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2014-10-31",2014,10,31,-17.3578888888,145.6396388888,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2014-11-14",2014,11,14,-17.3591805555,145.6394916666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2014-12-02",2014,12,2,-17.35925,145.6388055555,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2014-12-02",2014,12,2,-17.3592222222,145.6395277777,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2014-12-17",2014,12,17,-17.3583888888,145.6379722222,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-06-11",2015,6,11,-27.68172,152.015444,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2015-06-13",2015,6,13,-27.5932472221,151.9649752862,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2015-07-14",2015,7,14,-27.181587,152.973879,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2015-08-21",2015,8,21,-28.22207,151.66177,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-11-28",2011,11,28,-23.60831,149.18624,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-12-08",2011,12,8,-28.02485,148.43455,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2014-08-02",2014,8,2,-28.2059,151.65859,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2014-09-06",2014,9,6,-26.41138,146.86591,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-05-05",2012,5,5,-21.60836,148.08035,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2014-11-29",2014,11,29,-21.63907,148.0602,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-05-07",2012,5,7,-21.72427,148.3843,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2014-12-05",2014,12,5,-21.72633,148.09502,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-03-11",2011,3,11,-28.30082,150.29469,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2015-03-16",2015,3,16,-21.72612,148.09656,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-04-01",2011,4,1,-20.41566,139.84157,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-03-31",2011,3,31,-20.42792,139.8374,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-02-26",2013,2,26,-27.492,151.12628,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-06-21",2011,6,21,-17.04318,141.2723,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-06-21",2011,6,21,-16.99108,141.27995,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2011-08-24",2011,8,24,-20.12038,146.91253,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-12-09",2013,12,9,-18.71951,138.6523,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2014-04-12",2014,4,12,-20.21385,140.1449,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2014-04-23",2014,4,23,-22.57503,143.01273,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2015-07-21",2015,7,21,-17.3607444444,145.640125,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-08-04",2015,8,4,-17.3577777777,145.6375,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-08-04",2015,8,4,-17.3580833333,145.6396083333,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-08-07",2015,8,7,-17.3575555555,145.6373611111,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-04-21",2015,4,21,-17.3593055555,145.6393333333,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-05-13",2015,5,13,-17.3581666666,145.6396972222,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-05-26",2015,5,26,-17.3581111111,145.6374611111,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-06-02",2015,6,2,-17.3576333333,145.6374805555,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-06-12",2015,6,12,-17.3569722222,145.6374166666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-06-16",2015,6,16,-17.3581583333,145.6395361111,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-07-06",2015,7,6,-17.3609666666,145.6402472222,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-07-14",2015,7,14,-17.3579722222,145.6375888888,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-04-08",2015,4,8,-17.3592277777,145.6394805555,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-04-08",2015,4,8,-17.3594,145.6390833333,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-04-10",2015,4,10,-17.3594694444,145.6392083333,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-04-10",2015,4,10,-17.3580611111,145.6395277777,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-04-17",2015,4,17,-17.3583333333,145.6394166666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-03-06",2015,3,6,-17.3591666666,145.6394444444,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-03-06",2015,3,6,-17.3575833333,145.6373888888,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-03-10",2015,3,10,-17.3592777777,145.6392222222,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-04-04",2015,4,4,-17.3592111111,145.6394861111,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-10-16",2015,10,16,-27.573124861,152.140795292,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-07-14",2015,7,14,-27.506468,152.262885,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2015-09-20",2015,9,20,-27.539092,152.138808,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2015-09-22",2015,9,22,-27.9251511397,153.1929861452,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-05-31",2015,5,31,-27.5266,152.2736,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2015-04-06",2015,4,6,-27.48883,152.28622,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-11-18",2013,11,18,-26.164771,147.316529,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2015-10-17",2015,10,17,-27.5645148696,151.9971863412,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-03-02",2013,3,2,-16.803941,145.63597,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2013-03-07",2013,3,7,-16.803941,145.63597,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2013-10-04",2013,10,4,-16.803941,145.63597,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2013-12-01",2013,12,1,-16.803941,145.63597,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2014-07-21",2014,7,21,-16.829971,145.659469,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2014-07-23",2014,7,23,-16.82500924,145.6334153,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2014-08-11",2014,8,11,-16.813598,145.639022,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2014-11-20",2014,11,20,-16.847488,145.680185,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2012-06-13",2012,6,13,-16.260076,145.041558,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2012-08-17",2012,8,17,-16.819627,145.646473,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2015-02-04",2015,2,4,-16.803941,145.63597,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2013-12-03",2013,12,3,-27.7884359862,153.4334390894,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2014-10-01",2014,10,1,-27.9353599025,151.206518767,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2013-12-28",2013,12,28,-26.4605,147.03207,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2014-06-26",2014,6,26,-28.2059006784,151.6585965409,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2007-03-20",2007,3,20,-17.1557526,145.46210789,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2005-12-21",2005,12,21,-17.83421176,144.95029849,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2006-03-02",2006,3,2,-17.3527145,145.54186698,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2014-08-18",2014,8,18,-18.70498588,138.47923907,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2006-11-09",2006,11,9,-17.51381535,145.5123464,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-12-10",2002,12,10,-19.07779734,144.4560065,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-12-10",2002,12,10,-19.07608389,144.4574859,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2003-04-15",2003,4,15,-17.04096835,145.3503887,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2016-04-04",2016,4,4,-25.6455888888,151.6357444444,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2016-05-04",2016,5,4,-27.64945,151.96429,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2016-05-08",2016,5,8,-27.6923861111,152.029625,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2016-05-07",2016,5,7,-27.277736,152.930937,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2016-06-06",2016,6,6,-26.8967982906,151.28439831,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2016-06-23",2016,6,23,-26.8967982906,151.28439831,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2016-04-21",2016,4,21,-24.3729199339,151.0313437441,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2016-02-08",2016,2,8,-28.675362,151.764621,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2015-09-05",2015,9,5,-17.3580722222,145.6396305555,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-09-08",2015,9,8,-17.3588388888,145.6395361111,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-09-08",2015,9,8,-17.3587972222,145.6395361111,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-09-18",2015,9,18,-17.3590944444,145.6395333333,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-09-28",2015,9,28,-17.3580305555,145.6399027777,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-10-02",2015,10,2,-17.3593166666,145.6390222222,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-10-08",2015,10,8,-17.3577027777,145.6374722222,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-10-08",2015,10,8,-17.3594861111,145.6393083333,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2015-09-18",2015,9,18,-17.3574861111,145.6373944444,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2016-03-02",2016,3,2,-26.3162,149.9951,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2016-04-29",2016,4,29,-25.3939667348,149.5853492628,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2016-03-09",2016,3,9,-28.48981,151.38147,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2015-02-11",2015,2,11,-28.14376,151.04356,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2014-09-10",2014,9,10,-25.0580367691,148.2374077036,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2016-01-24",2016,1,24,-23.8689546749,141.1892668345,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2017-05-14",2017,5,14,-27.5083055555,152.2593055555,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2017-07-22",2017,7,22,-27.3259685218,151.9756150482,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2016-12-11",2016,12,11,-17.27409,145.580518,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2016-12-11",2016,12,11,-17.274492,145.580656,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2006-02-09",2006,2,9,-22.772466,148.76054219,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2016-05-07",2016,5,7,-19.552956708,144.2325412,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2016-05-05",2016,5,5,-18.645771928,144.73745573,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-11-21",2000,11,21,-16.938835,145.543502,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2016-04-18",2016,4,18,-17.277163,145.472254,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2016-04-17",2016,4,17,-17.265088,145.48563,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2016-03-15",2016,3,15,-19.783855341,146.00415048,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2006-12-15",2006,12,15,-12.7110674,142.6069787,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2016-06-07",2016,6,7,-24.36160468,150.9657117,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2016-06-07",2016,6,7,-24.36885009,151.0240865,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2016-06-08",2016,6,8,-24.3721751422,151.029610683,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2016-06-08",2016,6,8,-24.3721751422,151.029610683,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2016-06-08",2016,6,8,-24.3726666666,151.0298611111,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2016-09-17",2016,9,17,-27.5449444444,152.8892777777,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2017-05-12",2017,5,12,-27.4595555555,152.9901388888,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2017-04-20",2017,4,20,-22.65949203,142.926091,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2017-04-25",2017,4,25,-23.99788298,141.510567,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2017-09-13",2017,9,13,-27.69444,152.02639,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2017-08-08",2017,8,8,-21.1743198888,148.4797971795,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2017-08-08",2017,8,8,-21.1807018818,148.5439268781,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2017-08-08",2017,8,8,-21.1959525686,148.4189436891,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2017-08-08",2017,8,8,-21.1679186739,148.5060243707,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2000-08-18",2000,8,18,-27.9841666666,152.7025,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-10-21",2000,10,21,-27.8222222222,153.4163888888,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-11-14",2000,11,14,-27.8222222222,153.4163888888,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-05-15",2000,5,15,-16.8233333333,145.6347222222,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2000-09-24",2000,9,24,-25.6666666666,150.1466666666,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-09-21",2000,9,21,-28.1958333333,153.1838888888,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-02-21",2000,2,21,-27.8222222222,153.4163888888,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-02-07",2000,2,7,-27.8222222222,153.4163888888,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-02-28",2000,2,28,-27.8222222222,153.4163888888,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-04-10",2000,4,10,-27.8222222222,153.4163888888,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-04-05",2001,4,5,-27.9508333333,153.2686111111,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-04",2001,4,4,-27.975,153.2538888888,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-04",2001,4,4,-27.9755555555,153.2561111111,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-04",2001,4,4,-27.9758333333,153.2563888888,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-04",2001,4,4,-27.9583333333,153.2502777777,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-04",2001,4,4,-27.9663888888,153.2527777777,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-19",2001,3,19,-27.9833333366,153.2516666667,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-13",2001,3,13,-27.9941276017,153.1546255675,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-13",2001,3,13,-27.9873565139,153.1556325652,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-13",2001,3,13,-27.9819358118,153.158684221,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-13",2001,3,13,-27.9792292892,153.1584247992,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-13",2001,3,13,-27.9778789135,153.1551136818,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-13",2001,3,13,-27.9760688103,153.1591876955,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-13",2001,3,13,-27.9769729043,153.1576618499,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-13",2001,3,13,-27.9765151019,153.1627429407,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-13",2001,3,13,-27.9738181808,153.1540913197,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-01-26",2001,1,26,-28.2386698736,152.7341354197,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2000-09-26",2000,9,26,-27.926115123,152.306903463,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-10-03",2000,10,3,-26.6341666666,151.8847222222,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-03-22",2001,3,22,-27.2763888888,152.0688888888,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-09-07",2000,9,7,-17.299299059,145.473329885,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2000-01-01",2000,1,1,-16.848106383,145.67760087,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2000-01-01",2000,1,1,-16.848106383,145.67760087,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-06-03",2000,6,3,-16.8138888888,145.6291666666,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-05-10",2000,5,10,-17.781798036,145.567775867,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2000-08-07",2000,8,7,-17.428466695,145.400554405,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-12-02",2000,12,2,-26.89,152.7266666666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-09-11",2001,9,11,-26.8530555555,152.7269444444,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-11-10",2001,11,10,-27.08758143,152.942551011,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-10-16",2001,10,16,-27.09141354,152.931453119,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-11-15",2001,11,15,-27.08758143,152.942551011,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-10-11",2001,10,11,-26.6875,152.9583333333,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-10-21",2001,10,21,-27.52129298,152.830635823,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-08-01",2001,8,1,-27.254391543,152.999036069,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-30",2001,5,30,-27.055299879,152.931727178,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-08-14",2001,8,14,-27.356370809,152.972139619,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-08",2001,4,8,-18.6072222222,145.8027777777,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-11-13",2001,11,13,-27.089841959,152.951628226,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-08-04",2001,8,4,-26.89,152.7266666666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-08-11",2001,8,11,-26.89,152.7266666666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-08-08",2001,8,8,-26.761884168,152.985964934,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-09-27",2001,9,27,-27.0075,152.69515,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-10-23",2001,10,23,-26.6388888888,152.6888888888,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-11-09",2001,11,9,-27.342861644,152.959353986,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-09-12",2001,9,12,-27.354150062,152.972949041,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-07-13",2001,7,13,-27.345573326,152.972748925,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-12-01",2001,12,1,-27.356408795,153.015920764,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-16",2001,5,16,-28.0233333333,153.1908333333,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-16",2001,5,16,-28.0252777777,153.1925,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-16",2001,5,16,-28.0236111111,153.1966666666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-16",2001,5,16,-28.0283333333,153.1869444444,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-16",2001,5,16,-28.0305555555,153.1866666666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-22",2001,5,22,-28.035,153.2033333333,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-09",2001,5,9,-28.0211111111,153.1611111111,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-05",2001,5,5,-28.0505555555,153.1858333333,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-05",2001,5,5,-28.05,153.1844444444,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-08-28",2001,8,28,-25.428396594,152.74105342,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-03-13",2001,3,13,-25.9747222222,152.5894444444,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-06-10",2001,6,10,-25.1061111111,152.7419444444,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-06-10",2001,6,10,-26.1991666666,152.8144444444,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-05-13",2001,5,13,-26.2410277777,152.7476666666,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-05-05",2001,5,5,-25.868396784,152.5810598,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-10-01",2000,10,1,-26.3402777777,152.7869444444,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-08-09",2001,8,9,-25.2794444444,151.0705555555,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-08-09",2001,8,9,-25.3197222222,151.0747222222,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-10-20",2001,10,20,-26.7716831712,152.8117364015,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
